epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
72,321.825,0.50918,0.90819,0.62,0.85139,0,0.85659,0.80183,0.87881,0.68245,0.83376,0.76107,0.82579,0.57352,0.56472,1.09758,0.75088,0.96222,0,0.000610203,0.000610203,0.000610203
73,326.213,0.50324,0.93011,0.59978,0.85222,0,0.86688,0.78405,0.87982,0.68012,0.84827,0.75047,0.83002,0.57696,0.56732,1.0781,0.73792,0.95328,0,0.000590629,0.000590629,0.000590629
74,330.797,0.50098,0.95065,0.61073,0.84816,0,0.86913,0.77432,0.87422,0.67229,0.86019,0.75486,0.82606,0.57691,0.56265,1.06764,0.76368,0.94934,0,0.000571054,0.000571054,0.000571054
75,335.146,0.49694,0.89744,0.60895,0.84539,0,0.84481,0.72374,0.82125,0.63716,0.82498,0.71532,0.78942,0.54496,0.5842,1.20906,0.85831,0.96718,0,0.00055148,0.00055148,0.00055148
76,339.481,0.51217,0.93177,0.62019,0.86271,0,0.82586,0.78016,0.85916,0.66974,0.7952,0.74785,0.81019,0.56593,0.55998,1.09951,0.76907,0.95825,0,0.000531905,0.000531905,0.000531905
77,343.851,0.50069,0.93705,0.60413,0.8503,0,0.83085,0.77626,0.84885,0.66219,0.80812,0.75486,0.80639,0.56485,0.55783,1.11491,0.78913,0.95208,0,0.00051233,0.00051233,0.00051233
78,348.293,0.49256,0.91362,0.57973,0.83769,0,0.83157,0.79767,0.86845,0.68467,0.84348,0.74125,0.82882,0.57485,0.54017,1.05982,0.7122,0.94645,0,0.000492756,0.000492756,0.000492756
79,352.805,0.4985,0.89705,0.58246,0.84262,0,0.8202,0.78988,0.85162,0.65785,0.79874,0.74896,0.80247,0.55327,0.56649,1.07388,0.80138,0.96306,0,0.000473181,0.000473181,0.000473181
80,357.191,0.49653,0.90369,0.58251,0.84317,0,0.85159,0.80377,0.87424,0.67615,0.83283,0.77043,0.82727,0.56863,0.56621,1.09133,0.73351,0.96921,0,0.000453607,0.000453607,0.000453607
81,361.566,0.48336,0.91198,0.58333,0.84097,0,0.87031,0.75486,0.86003,0.66094,0.85381,0.72957,0.81226,0.55495,0.56475,1.1069,0.76761,0.9637,0,0.000434032,0.000434032,0.000434032
82,365.831,0.48821,0.9133,0.56386,0.84625,0,0.88474,0.77658,0.87777,0.68857,0.86211,0.74197,0.82434,0.56917,0.54942,1.06801,0.73972,0.95015,0,0.000414457,0.000414457,0.000414457
83,370.379,0.48876,0.89764,0.57123,0.84295,0,0.8607,0.78137,0.86628,0.67035,0.83578,0.7393,0.81069,0.57058,0.56354,1.08776,0.77974,0.95952,0,0.000394883,0.000394883,0.000394883
84,374.733,0.47578,0.89991,0.56053,0.83945,0,0.83396,0.8249,0.87395,0.67806,0.87612,0.74298,0.83264,0.57521,0.55712,1.10237,0.71068,0.96849,0,0.000375308,0.000375308,0.000375308
85,379.127,0.48497,0.88035,0.57087,0.84994,0,0.89517,0.76422,0.87038,0.6761,0.88073,0.7393,0.82365,0.57858,0.5532,1.07435,0.7308,0.95705,0,0.000355734,0.000355734,0.000355734
86,383.581,0.48911,0.90394,0.57838,0.84446,0,0.86359,0.77043,0.86837,0.67183,0.83412,0.7435,0.81761,0.5672,0.56682,1.06758,0.75481,0.9577,0,0.000336159,0.000336159,0.000336159
87,387.86,0.47427,0.89588,0.55712,0.84006,0,0.83886,0.78997,0.86567,0.67526,0.8811,0.72374,0.82174,0.56553,0.55383,1.09382,0.74447,0.9562,0,0.000316584,0.000316584,0.000316584
88,392.309,0.48826,0.89534,0.57192,0.83664,0,0.8681,0.7821,0.86917,0.67889,0.86195,0.74125,0.82029,0.57256,0.55216,1.09476,0.73826,0.95966,0,0.00029701,0.00029701,0.00029701
89,396.77,0.47841,0.865,0.55406,0.83948,0,0.87305,0.7821,0.87644,0.68249,0.87107,0.73735,0.82887,0.56674,0.55269,1.08796,0.73447,0.94642,0,0.000277435,0.000277435,0.000277435
90,401.264,0.47737,0.88346,0.55836,0.84014,0,0.84991,0.78405,0.86881,0.67949,0.86312,0.73608,0.8237,0.57045,0.53276,1.07239,0.75527,0.94674,0,0.000257861,0.000257861,0.000257861
91,405.797,0.47419,0.88223,0.5544,0.83333,0,0.84466,0.78284,0.86498,0.67162,0.81552,0.73541,0.81684,0.57279,0.56914,1.09327,0.78125,0.9724,0,0.000238286,0.000238286,0.000238286
92,410.22,0.47733,0.89772,0.56741,0.83657,0,0.87566,0.76727,0.87331,0.68441,0.86321,0.73661,0.82606,0.56879,0.54716,1.07132,0.72973,0.9585,0,0.000218711,0.000218711,0.000218711
93,414.497,0.47756,0.85938,0.55073,0.8356,0,0.88933,0.73478,0.859,0.66954,0.86126,0.71254,0.81161,0.55882,0.567,1.08457,0.77798,0.95962,0,0.000199137,0.000199137,0.000199137
94,418.879,0.48407,0.92298,0.56203,0.83367,0,0.86914,0.74943,0.85568,0.67194,0.85516,0.71984,0.80764,0.5663,0.56358,1.08167,0.7999,0.96906,0,0.000179562,0.000179562,0.000179562
95,424.481,0.43255,0.76377,0.50012,0.81773,0,0.85053,0.78988,0.86755,0.68111,0.83964,0.75486,0.81925,0.57036,0.55082,1.09087,0.73312,0.96016,0,0.000159988,0.000159988,0.000159988
96,428.902,0.42434,0.76441,0.47605,0.818,0,0.85868,0.79204,0.86844,0.6823,0.82888,0.7607,0.82429,0.57311,0.54488,1.10814,0.74303,0.9564,0,0.000140413,0.000140413,0.000140413
97,433.397,0.42755,0.77193,0.49268,0.8181,0,0.85295,0.78996,0.87302,0.68479,0.82208,0.75875,0.82287,0.57496,0.54102,1.10919,0.73977,0.95427,0,0.000120838,0.000120838,0.000120838
98,437.785,0.4156,0.74651,0.48173,0.81454,0,0.87405,0.78311,0.87566,0.68755,0.8425,0.74903,0.8244,0.57221,0.53964,1.11935,0.72905,0.94928,0,0.000101264,0.000101264,0.000101264
99,442.247,0.41899,0.74718,0.48067,0.82312,0,0.85257,0.79881,0.86843,0.68579,0.81738,0.76459,0.8217,0.5742,0.53902,1.12958,0.73643,0.95277,0,8.16892e-05,8.16892e-05,8.16892e-05
100,446.582,0.41394,0.74835,0.47428,0.81858,0,0.83636,0.81518,0.8713,0.68635,0.81636,0.76106,0.8271,0.57561,0.5397,1.11303,0.72653,0.95678,0,6.21146e-05,6.21146e-05,6.21146e-05
