epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
46,214.252,0.55258,0.84114,0.89198,0.83901,0,0.6481,0.57762,0.63837,0.47553,0.66787,0.58333,0.64586,0.43467,0.59178,1.00128,1.02974,0.91305,0,0.000799628,0.000799628,0.000799628
47,218.832,0.54022,0.85632,0.87875,0.83748,0,0.49012,0.65174,0.56614,0.42664,0.49632,0.64528,0.56668,0.37909,0.64454,1.09815,1.28771,0.95493,0,0.000785642,0.000785642,0.000785642
48,223.317,0.53308,0.84114,0.87383,0.84003,0,0.5632,0.5274,0.5744,0.42863,0.53767,0.56694,0.57968,0.38266,0.6121,1.09031,1.22508,0.93356,0,0.000771656,0.000771656,0.000771656
49,227.883,0.50719,0.78434,0.85227,0.82114,0,0.57917,0.56947,0.59709,0.4588,0.59635,0.54989,0.60481,0.4195,0.54405,0.94772,1.05021,0.90666,0,0.00075767,0.00075767,0.00075767
50,232.395,0.51041,0.80077,0.82233,0.82878,0,0.46881,0.61857,0.56206,0.43675,0.49429,0.61293,0.56938,0.39207,0.5623,0.97515,1.16608,0.90693,0,0.000743683,0.000743683,0.000743683
51,236.991,0.52219,0.83503,0.84401,0.83749,0,0.6138,0.56513,0.62118,0.46628,0.61365,0.56609,0.62106,0.41356,0.55288,1.01017,1.04083,0.90404,0,0.000729697,0.000729697,0.000729697
52,241.565,0.51709,0.81999,0.83401,0.82861,0,0.57721,0.604,0.6098,0.44542,0.57818,0.60473,0.61203,0.40503,0.59775,0.99483,1.13842,0.9383,0,0.000715711,0.000715711,0.000715711
53,246.107,0.51892,0.83457,0.85758,0.82871,0,0.56264,0.65824,0.63229,0.48413,0.58366,0.65363,0.64188,0.43744,0.55213,0.95895,1.00696,0.91124,0,0.000701725,0.000701725,0.000701725
54,250.866,0.53102,0.82938,0.85619,0.83677,0,0.49821,0.5808,0.58741,0.4597,0.50626,0.59074,0.59183,0.4085,0.56456,1.00561,1.26298,0.91969,0,0.000687739,0.000687739,0.000687739
55,255.4,0.50827,0.80635,0.81724,0.8338,0,0.62104,0.59239,0.62973,0.47695,0.62833,0.60079,0.63691,0.4439,0.54516,0.95008,1.02744,0.91152,0,0.000673753,0.000673753,0.000673753
56,259.93,0.51328,0.80853,0.81656,0.82361,0,0.54957,0.56543,0.55262,0.41058,0.55453,0.57005,0.55825,0.36862,0.63071,1.22384,1.46193,0.95476,0,0.000659767,0.000659767,0.000659767
57,264.567,0.517,0.83541,0.8317,0.8302,0,0.56899,0.66594,0.6211,0.48025,0.57339,0.67056,0.62995,0.43679,0.52385,0.94743,1.0499,0.8908,0,0.000645781,0.000645781,0.000645781
58,269.165,0.4984,0.77399,0.80301,0.82409,0,0.55443,0.65282,0.6022,0.46407,0.55647,0.65505,0.6064,0.41822,0.55553,0.97079,1.12562,0.92031,0,0.000631795,0.000631795,0.000631795
59,273.779,0.51413,0.80755,0.79955,0.82193,0,0.52993,0.68379,0.60506,0.47885,0.57803,0.61889,0.61157,0.41985,0.51881,0.94747,1.04264,0.89381,0,0.000617809,0.000617809,0.000617809
60,278.332,0.49764,0.81917,0.79987,0.82514,0,0.59392,0.62638,0.62032,0.47957,0.60961,0.63443,0.6352,0.43174,0.53001,0.9571,1.0295,0.89505,0,0.000603823,0.000603823,0.000603823
61,282.868,0.49099,0.77133,0.8169,0.81954,0,0.54699,0.62689,0.61032,0.46925,0.57928,0.6325,0.62236,0.4242,0.55387,0.99308,1.06298,0.90844,0,0.000589837,0.000589837,0.000589837
62,287.418,0.51804,0.80655,0.80782,0.82559,0,0.56803,0.67345,0.61479,0.47053,0.57107,0.67705,0.62221,0.42583,0.55367,0.97251,1.0314,0.92955,0,0.000575851,0.000575851,0.000575851
63,292.006,0.51917,0.82284,0.81105,0.83069,0,0.53311,0.681,0.61845,0.47876,0.54213,0.69247,0.62675,0.42541,0.55539,1.00428,1.08137,0.913,0,0.000561865,0.000561865,0.000561865
